time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,Azimuth,Pitch,Roll,Activity
2025-11-21 14:33:15.406275+00:00,-0.0625,0.6568,-0.773,0.0057,0.0163,-0.0379,-0.0127,0.0003,-0.0021,133.5671,-139.7155,-4.6262,Sit
2025-11-21 14:33:15.506540+00:00,-0.0659,0.6573,-0.7725,0.0082,0.0053,-0.005,-0.0017,-0.0058,-0.0034,133.5376,-139.6471,-4.6328,Sit
2025-11-21 14:33:15.606750+00:00,-0.0645,0.6568,-0.7652,-0.0104,-0.0105,0.0309,0.0081,0.0003,-0.0009,133.5545,-139.6332,-4.6565,Sit
2025-11-21 14:33:15.706845+00:00,-0.063,0.6544,-0.7711,0.02,-0.0085,0.01,0.0093,-0.0046,-0.0009,133.5797,-139.6922,-4.6647,Sit
2025-11-21 14:33:15.807193+00:00,-0.0635,0.6539,-0.7706,-0.0045,0.0042,0.0041,0.0118,-0.0034,0.004,133.6148,-139.7477,-4.6744,Sit
2025-11-21 14:33:15.907299+00:00,-0.0606,0.6534,-0.7721,0.0028,-0.009,0.0128,0.013,-0.0034,0.004,133.5969,-139.8155,-4.6525,Sit
2025-11-21 14:33:16.007459999+00:00,-0.0645,0.6524,-0.774,-0.0145,-0.005,-0.0239,0.0154,-0.0058,0.0003,133.6361,-139.901,-4.661,Sit
2025-11-21 14:33:16.107569+00:00,-0.0645,0.6505,-0.773,0.0136,-0.011,0.0092,0.0093,-0.0021,-0.0009,133.6697,-139.9725,-4.6685,Sit
2025-11-21 14:33:16.207664+00:00,-0.0645,0.6485,-0.773,-0.0096,-0.0014,-0.0157,0.0105,-0.0046,0.0015,133.6906,-140.0272,-4.6698,Sit
2025-11-21 14:33:16.307965+00:00,-0.0649,0.6514,-0.7789,-0.0054,0.0309,-0.0353,0.0069,-0.0009,0.0015,133.7331,-140.1068,-4.6785,Sit
2025-11-21 14:33:16.407927+00:00,-0.0625,0.6509,-0.775,0.0273,-0.0081,-0.0076,0.0057,0.0003,0.0015,133.7349,-140.1583,-4.6704,Sit
2025-11-21 14:33:16.508392+00:00,-0.063,0.6485,-0.7745,0.0185,-0.0093,0.0194,0.0008,0.0027,0.0015,133.7153,-140.1766,-4.6541,Sit
2025-11-21 14:33:16.608654+00:00,-0.0669,0.6475,-0.775,-0.0098,-0.0023,-0.0013,0.0032,-0.0009,0.0027,133.7258,-140.1897,-4.6569,Sit
2025-11-21 14:33:16.708842+00:00,-0.0606,0.6485,-0.775,0.0168,-0.0059,-0.0007,0.002,-0.0009,-0.0009,133.7035,-140.205,-4.6403,Sit
2025-11-21 14:33:16.808884+00:00,-0.0625,0.648,-0.7764,-0.0134,-0.0164,-0.0143,0.0008,0.0015,-0.0009,133.717,-140.2135,-4.6454,Sit
2025-11-21 14:33:16.909144999+00:00,-0.0635,0.6485,-0.7789,-0.0304,0.0083,-0.0235,0.0044,-0.007,-0.0009,133.7457,-140.2287,-4.6572,Sit
2025-11-21 14:33:17.009359+00:00,-0.062,0.6495,-0.7764,-0.0001,-0.0151,-0.0066,-0.0029,0.0027,0.0015,133.7458,-140.242,-4.6535,Sit
2025-11-21 14:33:17.109777+00:00,-0.0625,0.649,-0.775,0.0161,0.0166,0.0044,0.0008,0.0003,-0.0009,133.7096,-140.241,-4.6336,Sit
2025-11-21 14:33:17.209787+00:00,-0.063,0.647,-0.7779,-0.0166,-0.0004,0.0025,0.0032,-0.0009,0.0003,133.7157,-140.2411,-4.6371,Sit
2025-11-21 14:33:17.309855+00:00,-0.0659,0.65,-0.7794,-0.0054,0.0192,-0.0065,0.0032,0.0003,0.0003,133.7151,-140.2641,-4.6303,Sit
2025-11-21 14:33:17.409964+00:00,-0.0645,0.648,-0.7769,0.0068,0.0076,0.0021,-0.0005,0.0003,-0.0009,133.7224,-140.2717,-4.6322,Sit
2025-11-21 14:33:17.510355+00:00,-0.0606,0.6495,-0.774,0.0164,0.0057,0.0113,0.0044,-0.0034,-0.0009,133.7206,-140.2706,-4.6315,Sit
2025-11-21 14:33:17.610267+00:00,-0.0606,0.6495,-0.7794,-0.0035,-0.005,-0.0015,0.0044,-0.0034,-0.0021,133.7462,-140.2836,-4.6422,Sit
2025-11-21 14:33:17.710786+00:00,-0.0679,0.6514,-0.7857,-0.0147,0.0325,-0.0955,-0.0102,0.0003,-0.0034,133.7818,-140.2784,-4.6634,Sit
2025-11-21 14:33:17.810986+00:00,-0.0571,0.649,-0.7755,0.0394,-0.0262,0.0047,-0.009,0.0076,-0.0034,133.6507,-140.1922,-4.6144,Sit
2025-11-21 14:33:17.911133+00:00,-0.0684,0.6466,-0.7755,-0.0145,0.0049,0.0219,0.0081,-0.007,0.0027,133.7166,-140.1656,-4.6561,Sit
2025-11-21 14:33:18.011235+00:00,-0.0562,0.6505,-0.7745,0.0428,0.0057,0.0156,-0.0017,-0.0009,0.0003,133.695,-140.1927,-4.6265,Sit
2025-11-21 14:33:18.111297+00:00,-0.0654,0.648,-0.774,-0.0078,-0.0051,-0.0012,0.0008,-0.0009,-0.0021,133.7251,-140.2045,-4.6489,Sit
2025-11-21 14:33:18.211656+00:00,-0.0645,0.648,-0.7784,0.0136,0.005,-0.0013,0.0081,-0.0058,-0.0034,133.7904,-140.228,-4.6844,Sit
2025-11-21 14:33:18.311900+00:00,-0.0649,0.6495,-0.7857,-0.0206,0.023,-0.0474,0.0069,-0.0046,0.0003,133.8393,-140.2789,-4.7095,Sit
2025-11-21 14:33:18.412017+00:00,-0.0679,0.6485,-0.7769,-0.0307,0.0191,0.0095,-0.0078,0.0064,-0.0009,133.8277,-140.2589,-4.7095,Sit
2025-11-21 14:33:18.512202+00:00,-0.063,0.6514,-0.774,-0.0002,0.0179,0.0022,-0.0053,-0.0082,-0.0021,133.8053,-140.2327,-4.7043,Sit
2025-11-21 14:33:18.612135+00:00,-0.0649,0.647,-0.7804,-0.0198,0.0077,0.0064,-0.0017,0.0284,0.0027,133.7617,-140.1835,-4.6937,Sit
2025-11-21 14:33:18.712668+00:00,-0.0659,0.6358,-0.7755,-0.1791,-0.0515,0.0332,0.079,0.3314,0.0345,132.7831,-140.3188,-4.2385,Sit
2025-11-21 14:33:18.813255+00:00,-0.0435,0.6539,-0.7623,0.1241,0.2151,0.2357,0.1046,-0.2514,0.0137,132.1722,-141.0468,-3.9088,Sit
2025-11-21 14:33:18.912906+00:00,-0.0474,0.6343,-0.8238,0.2643,0.1403,-0.1817,0.1791,-0.2868,-0.0706,134.1859,-141.5729,-4.8542,Sit
2025-11-21 14:33:19.012878+00:00,-0.0947,0.6207,-0.8673,-0.1461,-0.2061,-0.7478,-0.4684,-0.062,0.0027,136.1607,-141.526,-5.8729,Sit
2025-11-21 14:33:19.113445+00:00,-0.0874,0.5948,-0.7188,0.0823,-0.8532,-0.2825,-0.7359,-0.8329,0.0541,140.4051,-138.5465,-8.1246,Sit
2025-11-21 14:33:19.213477+00:00,-0.1675,0.6861,-0.8263,-0.1726,0.4615,0.0585,0.7924,-0.0486,-0.2538,142.7603,-137.6786,-9.6386,Sit
2025-11-21 14:33:19.313776+00:00,-0.085,0.6607,-0.9,0.4147,0.1651,-1.3151,-0.3108,-0.0302,0.1811,143.726,-139.5409,-9.7451,Sit
2025-11-21 14:33:19.413965+00:00,-0.1724,0.6885,-0.8516,-0.2278,0.536,-0.4638,0.4467,-0.1353,-0.1964,142.9321,-139.0913,-9.2561,Sit
2025-11-21 14:33:19.514112+00:00,-0.0991,0.6568,-0.7691,0.3621,0.1423,0.1019,0.1132,0.0113,0.0223,142.8511,-140.0751,-9.1288,Sit
2025-11-21 14:33:19.614029+00:00,-0.1289,0.6461,-0.794,-0.0943,0.0237,-0.1354,0.0826,0.0589,0.0125,141.6355,-140.6432,-8.4409,Sit
2025-11-21 14:33:19.714500+00:00,-0.104,0.647,-0.7315,-0.0413,0.034,0.57,0.1034,0.2239,0.0492,139.6469,-140.8792,-7.3814,Sit
2025-11-21 14:33:19.814707+00:00,-0.0957,0.6358,-0.8057,0.0069,0.0364,-0.1414,0.1278,-0.0217,0.015,138.5622,-141.7599,-6.6763,Sit
2025-11-21 14:33:19.914834+00:00,-0.106,0.6163,-0.88,-0.045,0.0901,-0.5363,0.1804,-0.0657,-0.0278,139.1825,-142.6491,-6.9117,Sit
2025-11-21 14:33:20.014964+00:00,0.0606,0.5591,-0.9693,2.2124,1.0074,-0.989,0.7301,-0.2929,0.1885,139.14,-142.6357,-6.5445,Sit
2025-11-21 14:33:20.115222+00:00,-0.0576,0.648,-0.8228,0.3024,0.2378,-0.0959,-0.0615,-0.3467,0.0174,139.0154,-142.2249,-6.7273,Sit
2025-11-21 14:33:20.215412+00:00,-0.0996,0.6285,-0.8131,0.0822,0.0745,-0.0987,-0.13,0.1151,-0.0229,141.0224,-142.6837,-7.5304,Sit
2025-11-21 14:33:20.315799+00:00,-0.0825,0.6339,-0.773,0.1762,0.1293,0.4047,-0.0017,0.1213,-0.0205,139.3392,-142.4545,-6.8316,Sit
2025-11-21 14:33:20.415755+00:00,-0.106,0.6192,-0.8121,-0.0507,-0.0144,-0.0599,0.0069,-0.0131,-0.0119,139.2626,-142.5305,-6.8115,Sit
2025-11-21 14:33:20.518191+00:00,-0.0938,0.6265,-0.7916,0.0362,0.0573,0.1204,-0.02,0.0101,0.0089,139.3227,-142.6153,-6.8583,Sit
2025-11-21 14:33:20.618060+00:00,-0.0942,0.6251,-0.7926,0.003,0.0298,0.1204,-0.0078,0.0089,-0.0046,139.1105,-142.4194,-6.7705,Sit
2025-11-21 14:33:20.718453+00:00,-0.0962,0.6256,-0.793,0.0142,0.0075,0.0808,-0.0078,-0.0021,-0.0034,139.0919,-142.3215,-6.7972,Sit
2025-11-21 14:33:20.818777+00:00,-0.0923,0.627,-0.797,-0.0004,0.0421,0.0274,-0.0249,0.0101,-0.0021,139.0579,-142.2166,-6.811,Sit
2025-11-21 14:33:20.918614+00:00,-0.0957,0.6295,-0.7877,0.0003,0.0178,0.0959,-0.0053,-0.0034,-0.0046,138.9875,-142.0591,-6.8154,Sit
2025-11-21 14:33:21.018992+00:00,-0.0962,0.626,-0.7891,-0.0073,0.0069,0.0351,-0.0127,0.0003,-0.0058,139.0139,-141.9654,-6.8586,Sit
2025-11-21 14:33:21.119001+00:00,-0.0933,0.6285,-0.7867,0.0238,-0.0178,0.0376,-0.0127,0.0027,-0.0095,139.0152,-141.865,-6.8903,Sit
2025-11-21 14:33:21.219281+00:00,-0.0957,0.629,-0.7852,-0.0166,0.0018,0.0328,-0.0176,0.0101,-0.007,138.9769,-141.7678,-6.9044,Sit
2025-11-21 14:33:21.319636+00:00,-0.0972,0.628,-0.7813,0.0023,-0.0048,0.0989,0.002,-0.0131,-0.0034,138.9613,-141.6739,-6.9314,Sit
2025-11-21 14:33:21.419638+00:00,-0.1016,0.6275,-0.7794,-0.0156,-0.049,0.0798,0.0154,-0.0168,0.0003,139.1661,-141.6749,-7.0479,Sit
2025-11-21 14:33:21.519965+00:00,-0.1011,0.6299,-0.7901,0.0034,0.0038,-0.0129,0.0081,-0.0107,0.0027,139.3267,-141.7428,-7.1168,Sit
2025-11-21 14:33:21.620404+00:00,-0.0991,0.628,-0.7882,0.0074,0.011,0.0201,0.0105,0.0064,0.0003,139.3391,-141.7801,-7.1108,Sit
2025-11-21 14:33:21.720372+00:00,-0.0977,0.628,-0.7901,0.0171,-0.0094,0.0132,0.0166,-0.0034,-0.0046,139.2946,-141.8236,-7.089,Sit
2025-11-21 14:33:21.820346+00:00,-0.1021,0.6241,-0.795,-0.0298,0.0108,-0.0265,0.0118,-0.0095,0.0027,139.4036,-141.9148,-7.1379,Sit
2025-11-21 14:33:21.920739+00:00,-0.104,0.6231,-0.7916,-0.021,-0.0031,-0.0047,0.0203,-0.0217,0.0125,139.5792,-141.9895,-7.1951,Sit
2025-11-21 14:33:22.021109+00:00,-0.0942,0.6221,-0.7965,0.0883,-0.0064,-0.0133,0.0301,-0.0657,0.0125,140.0016,-142.1662,-7.3215,Sit
2025-11-21 14:33:22.120759+00:00,-0.1069,0.6241,-0.7935,0.0146,0.0371,0.0431,0.0411,-0.0082,0.0186,140.7666,-142.3701,-7.606,Sit
2025-11-21 14:33:22.220902+00:00,-0.0928,0.628,-0.7877,0.1067,0.0217,0.0471,-0.0505,-0.0119,-0.0388,139.8838,-142.0974,-7.1847,Sit
2025-11-21 14:33:22.321069+00:00,-0.1196,0.6295,-0.7906,-0.1197,0.0118,0.0679,-0.0664,-0.0974,-0.04,140.6564,-141.8235,-7.7383,Sit
2025-11-21 14:33:22.421174+00:00,-0.1118,0.6236,-0.8546,0.1801,-0.2063,-0.6443,-0.4757,-0.3247,-0.0901,142.8418,-141.002,-8.9227,Sit
2025-11-21 14:33:22.521433+00:00,-0.1699,0.6641,-0.6939,0.0189,-0.1611,0.5935,-0.3413,-0.6032,-0.051,147.9906,-138.2593,-12.0105,Sit
2025-11-21 14:33:22.621527+00:00,-0.1968,0.6851,-0.6099,0.0011,-0.2292,0.8609,-0.1654,-0.3723,0.1726,154.8478,-136.3857,-15.6578,Sit
2025-11-21 14:33:22.721826+00:00,-0.1861,0.7105,-0.6534,0.2001,0.0267,0.5666,0.2048,0.0296,0.0308,156.3144,-136.099,-15.9651,Sit
2025-11-21 14:33:22.821975+00:00,-0.1934,0.6807,-0.7061,-0.1396,-0.0577,0.2612,0.2304,0.3913,0.1591,153.9232,-137.2373,-14.2784,Sit
2025-11-21 14:33:22.922120+00:00,-0.1377,0.6802,-0.7442,0.1325,0.0339,-0.0393,0.1156,0.2056,0.1958,150.2251,-138.2901,-11.5522,Sit
2025-11-21 14:33:23.022631+00:00,-0.106,0.6475,-0.773,0.0478,-0.2329,-0.2002,0.0899,0.0101,0.2935,146.9057,-138.7157,-9.1276,Sit
2025-11-21 14:33:23.123430+00:00,-0.1065,0.6578,-0.733,0.0494,-0.2385,0.3265,0.0582,-0.1964,0.1958,146.4328,-138.7872,-7.9485,Sit
2025-11-21 14:33:23.222774+00:00,-0.023,0.7193,-0.7891,0.2278,0.2259,-0.308,-0.3487,0.8018,0.2972,143.8482,-138.3164,-5.8686,Sit
2025-11-21 14:33:23.322865+00:00,0.1641,0.7838,-0.8248,1.5451,0.4639,-1.3723,-0.7628,0.6857,-0.4652,127.1312,-134.8922,2.0118,Sit
2025-11-21 14:33:23.422993+00:00,0.0625,0.775,-0.6392,0.4488,0.1614,0.2781,-0.5502,1.1866,-1.0247,121.088,-130.8136,2.1216,Sit
2025-11-21 14:33:23.523137+00:00,-0.0107,0.7935,-0.6627,-0.4134,-0.1625,-0.518,-0.433,0.9704,-0.6607,111.2831,-127.7153,2.4239,Sit
2025-11-21 14:33:23.623688+00:00,-0.0542,0.7286,-0.6002,-0.8817,-0.8961,0.0303,-0.0505,1.1341,-0.6118,103.1116,-125.8448,2.8194,Sit
2025-11-21 14:33:23.723473+00:00,0.0034,0.8726,-0.5538,-0.2453,0.8136,0.1294,-0.3535,0.9667,-0.9734,96.6283,-124.2365,2.7223,Sit
2025-11-21 14:33:23.824336+00:00,-0.023,0.7716,-0.5298,-0.7235,-1.2971,-0.1113,-0.6052,0.8946,-0.266,90.9495,-121.2219,2.0955,Sit
2025-11-21 14:33:23.924064+00:00,0.0112,0.8673,-0.3819,-0.2157,-0.4346,0.715,-1.0255,0.2166,-0.1194,88.3888,-117.1345,1.9786,Sit
2025-11-21 14:33:24.024148+00:00,0.0718,1.0094,-0.606,0.0283,0.8417,-1.7866,-0.549,1.4322,-0.2538,76.1477,-111.0345,4.5342,Sit
2025-11-21 14:33:24.124477+00:00,0.1802,1.0597,-0.2168,0.9167,0.5457,0.9326,-0.4525,0.2117,-0.3528,75.3632,-106.397,3.6562,Sit
2025-11-21 14:33:24.224569+00:00,0.0239,0.8878,-0.1441,0.1247,-1.0178,1.1667,0.1266,-0.4749,-0.4114,82.6353,-104.7663,0.8519,Sit
2025-11-21 14:33:24.324971+00:00,-0.1553,0.9156,-0.3653,-1.3124,-0.4289,-0.5472,0.217,0.0932,0.0333,90.5266,-106.7626,-1.7751,Sit
2025-11-21 14:33:24.425040+00:00,0.0371,0.9127,-0.1504,0.2066,-0.5802,0.7743,-0.4293,0.0199,0.0382,88.7789,-105.4303,-1.147,Sit
2025-11-21 14:33:24.525031+00:00,0.0171,0.9088,-0.4493,0.1909,-0.2532,-1.3639,0.3245,0.026,-0.1414,90.468,-106.1644,-1.7172,Sit
2025-11-21 14:33:24.625014+00:00,0.0034,0.9859,-0.2383,-0.3084,-0.1101,-0.3641,-0.2472,-0.0131,0.037,91.5541,-106.0822,-2.4947,Sit
2025-11-21 14:33:24.725457+00:00,-0.21,0.9532,-0.2862,-1.5401,-0.1958,0.2462,0.3074,0.0211,0.1176,93.7388,-106.6562,-3.4266,Sit
2025-11-21 14:33:24.825488+00:00,-0.0693,0.9923,-0.378,-0.5739,0.0049,-1.0702,-0.279,0.1921,0.1811,90.9526,-107.1682,-2.2235,Sit
2025-11-21 14:33:24.925787+00:00,-0.1138,1.0675,-0.4239,-0.8057,1.602,-0.8582,0.2683,-0.0632,-0.3332,90.3556,-106.7743,-2.4664,Sit
2025-11-21 14:33:25.026161+00:00,-0.0835,1.0182,-0.2998,-0.3531,0.5855,-1.0246,-0.4904,0.1946,0.0773,91.5802,-106.8544,-3.4078,Sit
2025-11-21 14:33:25.126110+00:00,-0.0625,0.8907,-0.3189,0.0556,-0.7115,-0.3785,-0.0628,0.1518,-0.0486,88.6238,-105.9172,-2.658,Sit
2025-11-21 14:33:25.226532+00:00,-0.0332,0.9752,-0.3687,0.241,0.1127,-0.7993,-0.0774,-0.0901,-0.1378,87.32,-105.4156,-2.3873,Sit
2025-11-21 14:33:25.326735+00:00,-0.1094,0.9415,-0.4112,-0.4677,-0.0854,-1.4751,-0.3865,0.0174,-0.0388,89.6512,-104.6948,-3.2724,Sit
2025-11-21 14:33:25.426933+00:00,-0.103,0.9547,-0.1299,-0.7539,-0.3601,0.4736,-0.7384,0.3228,0.131,87.8387,-100.7948,-2.9198,Sit
2025-11-21 14:33:25.527182+00:00,-0.0171,0.9923,0.0552,0.2701,0.0618,1.9392,-0.279,0.0223,-0.0681,86.3015,-96.8598,-2.5603,Sit
2025-11-21 14:33:25.627315+00:00,-0.0884,1.0172,0.0527,-0.3321,0.085,1.0008,-0.2191,-0.018,-0.0693,87.4764,-95.6367,-3.2636,Sit
2025-11-21 14:33:25.727624+00:00,-0.0689,0.9913,-0.0776,0.1024,-0.135,0.1844,0.013,-0.0168,-0.0437,87.8056,-95.7162,-3.3992,Sit
2025-11-21 14:33:25.827923+00:00,-0.0776,0.9728,-0.0859,-0.0699,-0.2872,0.0114,-0.1446,0.0076,-0.0217,88.0373,-95.3051,-3.5359,Sit
2025-11-21 14:33:25.928021+00:00,-0.0601,0.9928,-0.0903,0.0984,-0.1572,-0.5006,-0.2753,0.0406,-0.0376,88.1099,-94.6124,-3.6446,Sit
2025-11-21 14:33:26.028122+00:00,-0.0791,0.9923,-0.0122,-0.0421,-0.1005,0.1505,-0.2265,0.015,-0.0803,88.9998,-94.4639,-4.252,Sit
2025-11-21 14:33:26.128301+00:00,-0.0923,0.9757,0.0547,-0.1055,-0.2208,0.4513,-0.1165,0.0516,-0.073,89.7867,-94.8167,-4.8166,Sit
2025-11-21 14:33:26.228747+00:00,-0.0728,0.9874,-0.0054,0.1482,-0.1101,0.0456,-0.0872,0.0822,-0.0522,89.7075,-84.7968,-5.1934,Sit
2025-11-21 14:33:26.328810+00:00,-0.085,0.9679,0.0381,0.077,-0.1962,0.3946,-0.097,0.0797,-0.161,90.0616,-84.1341,-5.7822,Sit
2025-11-21 14:33:26.429122+00:00,-0.1128,0.9874,-0.0034,0.1688,-0.0335,0.0069,-0.1239,0.0467,-0.1414,91.1936,-82.9541,-6.8411,Sit
2025-11-21 14:33:26.529462+00:00,-0.1343,0.9723,0.0879,-0.0613,-0.0748,0.4566,0.0716,-0.0327,-0.0706,91.6405,-81.989,-7.5961,Sit
2025-11-21 14:33:26.629460+00:00,-0.1392,0.9708,0.0684,-0.1008,-0.1531,0.2726,0.1339,-0.0339,0.0761,92.6485,-81.8215,-7.8945,Sit
2025-11-21 14:33:26.729748+00:00,-0.1387,0.9752,0.04,0.0396,-0.1168,0.302,0.0154,0.0003,-0.0168,92.6997,-82.2591,-7.5722,Sit
2025-11-21 14:33:26.829647+00:00,-0.1035,0.9713,0.0176,0.2493,-0.1389,-0.0005,0.079,0.0089,-0.0498,92.7857,-82.2381,-7.6142,Sit
2025-11-21 14:33:26.930168+00:00,-0.1944,0.9845,0.0532,-0.4384,0.0416,0.25,-0.0053,0.0174,-0.1524,94.126,-81.684,-8.2281,Sit
2025-11-21 14:33:27.030324+00:00,-0.1846,0.9542,0.0161,-0.127,-0.2905,0.3089,0.1865,-0.051,-0.0437,95.382,-80.9372,-8.9895,Sit
2025-11-21 14:33:27.130547+00:00,-0.1499,0.9737,0.0293,0.0286,-0.0682,0.2344,0.0594,-0.0241,0.0162,96.7794,-80.7817,-9.2051,Sit
2025-11-21 14:33:27.230751+00:00,-0.1602,0.9869,0.0493,-0.1261,0.0746,0.2613,-0.0835,0.026,0.1139,97.0366,-80.9073,-9.0902,Sit
2025-11-21 14:33:27.330967+00:00,-0.1065,0.9835,-0.0347,0.3055,-0.0619,-0.1648,0.0411,0.0211,0.0418,95.7247,-81.4018,-8.5888,Sit
2025-11-21 14:33:27.430996+00:00,-0.146,0.9674,0.0664,-0.0286,-0.1266,0.4622,-0.1862,-0.0754,0.0113,94.8298,-81.5943,-8.3448,Sit
2025-11-21 14:33:27.531367+00:00,-0.1182,1.0128,0.0557,0.2898,0.2924,0.2787,-0.1483,-0.0058,-0.0351,93.9688,-81.3412,-8.3558,Sit
2025-11-21 14:33:27.631736+00:00,-0.2031,0.9654,0.0308,-0.3194,-0.1439,-0.0418,-0.1996,0.0614,0.0382,93.754,-80.8444,-8.579,Sit
2025-11-21 14:33:27.732227+00:00,-0.1548,0.9947,0.064,-0.1951,0.0339,0.0665,-0.0249,0.087,0.1432,91.8137,-80.6583,-8.2421,Sit
2025-11-21 14:33:27.832916+00:00,-0.1338,0.9845,0.0591,-0.134,0.0285,-0.2103,-0.0005,0.0284,0.0699,90.6011,-81.1988,-7.642,Sit
2025-11-21 14:33:27.932402+00:00,-0.1235,0.9806,0.0615,0.2477,-0.054,-0.1103,0.0435,-0.0669,-0.0791,90.1975,-81.4867,-7.3678,Sit
2025-11-21 14:33:28.032592+00:00,-0.1358,0.9742,0.0112,0.0159,0.0313,-0.5373,-0.1287,0.0235,-0.0706,91.5199,-81.2686,-7.7956,Sit
2025-11-21 14:33:28.132708+00:00,-0.127,0.9669,0.1255,0.0458,-0.17,0.4512,-0.1239,0.0357,-0.018,91.4987,-80.4761,-8.1816,Sit
2025-11-21 14:33:28.232739+00:00,-0.1494,0.9908,0.1148,-0.1219,0.1491,0.035,-0.0823,-0.0034,-0.0363,91.8117,-79.9244,-8.47,Sit
2025-11-21 14:33:28.333112+00:00,-0.146,0.9752,0.0615,-0.0555,-0.0546,-0.3369,-0.0151,0.0015,-0.0156,92.2087,-79.7516,-8.7065,Sit
2025-11-21 14:33:28.433283+00:00,-0.167,0.9703,0.0811,-0.1347,-0.1436,-0.029,-0.0823,0.0027,-0.0351,92.4703,-79.4766,-8.8795,Sit
2025-11-21 14:33:28.533490+00:00,-0.1494,0.9806,0.2124,0.0839,-0.0071,1.189,0.035,0.0199,0.0223,92.2786,-78.8595,-9.0609,Sit
2025-11-21 14:33:28.633700+00:00,-0.1367,0.982,0.1362,0.0746,0.0798,-0.0363,-0.2143,0.0162,0.0162,92.1489,-78.9013,-8.9593,Sit
2025-11-21 14:33:28.733940+00:00,-0.1587,0.9649,0.1079,-0.2221,-0.1294,-0.0477,0.013,0.0272,0.0675,92.0249,-78.3043,-9.1288,Sit
2025-11-21 14:33:28.835129+00:00,-0.1826,0.9449,0.0806,-0.2545,-0.2319,-0.3424,0.068,-0.007,0.0504,91.6026,-78.3561,-8.9179,Sit
2025-11-21 14:33:28.934308+00:00,-0.1187,0.9776,0.2002,0.3376,0.046,0.7555,0.1107,-0.0217,-0.0412,90.7138,-78.493,-8.4536,Sit
2025-11-21 14:33:29.035027+00:00,-0.1318,0.9708,0.1333,0.184,-0.0394,0.0015,0.0008,-0.0021,0.0015,90.9216,-78.8691,-8.4535,Sit
2025-11-21 14:33:29.134770+00:00,-0.1397,0.9781,0.125,0.0272,0.0692,0.0064,0.0105,-0.0021,-0.0021,90.8944,-78.9056,-8.4302,Sit
2025-11-21 14:33:29.235067+00:00,-0.1729,0.9674,0.1289,-0.1917,-0.0225,0.0383,0.0032,-0.018,-0.04,91.1802,-78.7747,-8.5695,Sit
2025-11-21 14:33:29.335308+00:00,-0.1392,0.9747,0.1323,0.127,-0.01,0.0443,-0.0053,0.004,0.0174,91.2239,-78.822,-8.5851,Sit
2025-11-21 14:33:29.435319+00:00,-0.1426,0.9718,0.1172,0.0066,0.0177,-0.0535,-0.0102,0.0101,0.0272,91.0814,-78.9447,-8.4953,Sit
2025-11-21 14:33:29.536588+00:00,-0.1421,0.9786,0.1138,-0.0067,0.0529,-0.0276,-0.0139,-0.0156,0.0174,90.8496,-79.0335,-8.3422,Sit
2025-11-21 14:33:29.636844+00:00,-0.0776,0.9796,0.1489,0.6856,0.0288,0.2346,0.0961,-0.0437,-0.1023,90.4461,-79.0963,-8.1115,Sit
2025-11-21 14:33:29.736693+00:00,-0.1729,0.9513,0.1465,-0.0648,-0.1937,0.1773,0.1046,-0.0718,-0.2086,92.076,-78.9894,-8.7731,Sit
2025-11-21 14:33:29.836678+00:00,-0.189,0.9649,0.085,-0.3587,-0.051,-0.252,0.14,0.0541,0.1078,93.3758,-78.9373,-9.4558,Sit
2025-11-21 14:33:29.937249+00:00,-0.166,0.9869,0.0679,-0.0759,0.0336,-0.1064,0.1388,0.0296,-0.0046,92.6377,-79.8299,-8.9334,Sit
2025-11-21 14:33:30.037573+00:00,-0.1177,0.9659,0.0859,0.3259,-0.126,0.0179,-0.0774,0.0015,0.0162,93.1961,-79.8296,-9.115,Sit
2025-11-21 14:33:30.137448+00:00,-0.1636,0.984,0.061,-0.0839,0.1243,-0.2589,-0.0603,-0.0388,-0.0266,93.5112,-79.4981,-9.3103,Sit
2025-11-21 14:33:30.237736+00:00,-0.1587,0.9923,0.0835,-0.0406,0.1431,0.0528,0.1278,0.0052,0.0455,93.4469,-79.4767,-9.2901,Sit
2025-11-21 14:33:30.337885+00:00,-0.1387,0.9688,0.064,0.1182,-0.1184,-0.092,0.0741,0.0308,0.0455,93.2745,-80.1223,-8.9626,Sit
2025-11-21 14:33:30.438081+00:00,-0.1582,0.9796,0.0845,-0.0704,0.0252,0.1328,-0.031,0.004,-0.0388,93.4501,-80.1876,-8.9922,Sit
2025-11-21 14:33:30.538280+00:00,-0.1651,0.9772,0.0825,-0.0355,-0.0002,0.0834,-0.064,-0.0192,-0.0864,93.8434,-79.8003,-9.3094,Sit
2025-11-21 14:33:30.638448+00:00,-0.1787,0.9742,0.0552,-0.0199,0.0155,-0.1718,0.0264,-0.0107,-0.0473,94.4845,-79.3721,-9.6961,Sit
2025-11-21 14:33:30.738926+00:00,-0.167,0.962,0.0938,0.0601,-0.1533,0.2081,0.0655,0.0247,0.0076,94.6232,-79.3868,-9.7521,Sit
2025-11-21 14:33:30.838959+00:00,-0.1924,0.9693,0.0449,-0.2254,-0.0736,-0.1743,0.1193,0.0638,0.0492,94.7448,-79.6673,-9.7172,Sit
2025-11-21 14:33:30.939278+00:00,-0.1641,0.9825,0.0391,0.0452,0.0411,-0.0397,0.0899,0.0846,0.0076,94.177,-80.2719,-9.3188,Sit
